      5.0000     85152.8467
      5.2500     93881.0135
      5.5000    103034.9445
      5.7500    112614.6397
      6.0000    122620.0992
      6.2500    133051.3229
      6.5000    143908.3109
      6.7500    155191.0631
      7.0000    166899.5795
      7.2500    179033.8602
      7.5000    191593.9050
      7.7500    204579.7142
      8.0000    217991.2875
      8.2500    231828.6251
      8.5000    246091.7269
      8.7500    260780.5930
      9.0000    275895.2233
      9.2500    291435.6178
      9.5000    307401.7765
      9.7500    323793.6995
     10.0000    340611.3867
     10.2500    357854.8382
     10.5000    375524.0539
     10.7500    393619.0338
     11.0000    412139.7780
     11.2500    431086.2863
     11.5000    450458.5590
     11.7500    470256.5958
     12.0000    490480.3969
     12.2500    511129.9622
     12.5000    532205.2918
     12.7500    553706.3856
     13.0000    575633.2436
     13.2500    597985.8659
     13.5000    620764.2523
     13.7500    643968.4031
     14.0000    667598.3180
     14.2500    691653.9972
     14.5000    716135.4406
     14.7500    741042.6483
     15.0000    766375.6202
     15.2500    792134.3563
     15.5000    818318.8567
     15.7500    844929.1212
     16.0000    871965.1501
     16.2500    899426.9431
     16.5000    927314.5004
     16.7500    955627.8219
     17.0000    984366.9077
     17.2500   1013531.7577
     17.5000   1043122.3719
     17.7500   1073138.7504
     18.0000   1103580.8931
     18.2500   1134448.8000
     18.5000   1165742.4711
     18.7500   1197461.9065
     19.0000   1229607.1061
     19.2500   1262178.0700
     19.5000   1295174.7981
     19.7500   1328597.2904
     20.0000   1362445.5470
     20.2500   1396719.5678
     20.5000   1431419.3528
     20.7500   1466544.9021
     21.0000   1502096.2155
     21.2500   1538073.2933
     21.5000   1574476.1352
     21.7500   1611304.7414
     22.0000   1648559.1118
     22.2500   1686239.2465
     22.5000   1724345.1454
     22.7500   1762876.8085
     23.0000   1801834.2359
     23.2500   1841217.4275
     23.5000   1881026.3833
     23.7500         0.0000
     24.0000         0.0000
     24.2500         0.0000
     24.5000         0.0000
     24.7500         0.0000
     25.0000         0.0000
     25.2500         0.0000
     25.5000         0.0000
     25.7500         0.0000
     26.0000         0.0000
     26.2500         0.0000
     26.5000         0.0000
     26.7500         0.0000
     27.0000         0.0000
     27.2500         0.0000
     27.5000         0.0000
     27.7500         0.0000
     28.0000         0.0000
     28.2500         0.0000
     28.5000         0.0000
     28.7500         0.0000
     29.0000         0.0000
     29.2500         0.0000
     29.5000         0.0000
     29.7500         0.0000
     30.0000         0.0000
     30.2500         0.0000
     30.5000         0.0000
     30.7500         0.0000
     31.0000         0.0000
     31.2500         0.0000
     31.5000         0.0000
     31.7500         0.0000
     32.0000         0.0000
     32.2500         0.0000
     32.5000         0.0000
     32.7500         0.0000
     33.0000         0.0000
     33.2500         0.0000
     33.5000         0.0000
     33.7500         0.0000
     34.0000         0.0000
     34.2500         0.0000
     34.5000         0.0000
     34.7500         0.0000
     35.0000         0.0000
     35.2500         0.0000
     35.5000         0.0000
     35.7500         0.0000
     36.0000         0.0000
     36.2500         0.0000
     36.5000         0.0000
     36.7500         0.0000
     37.0000         0.0000
     37.2500         0.0000
     37.5000         0.0000
     37.7500         0.0000
     38.0000         0.0000
     38.2500         0.0000
     38.5000         0.0000
     38.7500         0.0000
     39.0000         0.0000
     39.2500         0.0000
     39.5000         0.0000
     39.7500         0.0000
     40.0000         0.0000
     40.2500         0.0000
     40.5000         0.0000
     40.7500         0.0000
     41.0000         0.0000
     41.2500         0.0000
     41.5000         0.0000
     41.7500         0.0000
     42.0000         0.0000
     42.2500         0.0000
     42.5000         0.0000
     42.7500         0.0000
     43.0000         0.0000
     43.2500         0.0000
     43.5000         0.0000
     43.7500         0.0000
     44.0000         0.0000
     44.2500         0.0000
     44.5000         0.0000
     44.7500         0.0000
     45.0000         0.0000
     45.2500         0.0000
     45.5000         0.0000
     45.7500         0.0000
     46.0000         0.0000
     46.2500         0.0000
     46.5000         0.0000
     46.7500         0.0000
     47.0000         0.0000
     47.2500         0.0000
     47.5000         0.0000
     47.7500         0.0000
     48.0000         0.0000
     48.2500         0.0000
     48.5000         0.0000
     48.7500         0.0000
     49.0000         0.0000
     49.2500         0.0000
     49.5000         0.0000
     49.7500         0.0000
     50.0000         0.0000
     50.2500         0.0000
     50.5000         0.0000
     50.7500         0.0000
     51.0000         0.0000
     51.2500         0.0000
     51.5000         0.0000
     51.7500         0.0000
     52.0000         0.0000
     52.2500         0.0000
     52.5000         0.0000
     52.7500         0.0000
     53.0000         0.0000
     53.2500         0.0000
     53.5000         0.0000
     53.7500         0.0000
     54.0000         0.0000
     54.2500         0.0000
     54.5000         0.0000
     54.7500         0.0000
     55.0000         0.0000
     55.2500         0.0000
     55.5000         0.0000
     55.7500         0.0000
     56.0000         0.0000
     56.2500         0.0000
     56.5000         0.0000
     56.7500         0.0000
     57.0000         0.0000
     57.2500         0.0000
     57.5000         0.0000
     57.7500         0.0000
     58.0000         0.0000
     58.2500         0.0000
     58.5000         0.0000
     58.7500         0.0000
     59.0000         0.0000
     59.2500         0.0000
     59.5000         0.0000
     59.7500         0.0000
     60.0000         0.0000
